Summary:	This is a 15x15x15 grid;
Number of Dimensions:	3;
Coordinate System:	Cartesian_3;
Ordered:	true;
Is Electric Field Defined:	false;
0	0	0	0
1	1	0	0
2	2	0	0
3	3	0	0
4	4	0	0
5	5	0	0
6	6	0	0
7	7	0	0
8	8	0	0
9	9	0	0
10	10	0	0
11	11	0	0
12	12	0	0
13	13	0	0
14	14	0	0
15	0	1	0
16	1	1	0
17	2	1	0
18	3	1	0
19	4	1	0
20	5	1	0
21	6	1	0
22	7	1	0
23	8	1	0
24	9	1	0
25	10	1	0
26	11	1	0
27	12	1	0
28	13	1	0
29	14	1	0
30	0	2	0
31	1	2	0
32	2	2	0
33	3	2	0
34	4	2	0
35	5	2	0
36	6	2	0
37	7	2	0
38	8	2	0
39	9	2	0
40	10	2	0
41	11	2	0
42	12	2	0
43	13	2	0
44	14	2	0
45	0	3	0
46	1	3	0
47	2	3	0
48	3	3	0
49	4	3	0
50	5	3	0
51	6	3	0
52	7	3	0
53	8	3	0
54	9	3	0
55	10	3	0
56	11	3	0
57	12	3	0
58	13	3	0
59	14	3	0
60	0	4	0
61	1	4	0
62	2	4	0
63	3	4	0
64	4	4	0
65	5	4	0
66	6	4	0
67	7	4	0
68	8	4	0
69	9	4	0
70	10	4	0
71	11	4	0
72	12	4	0
73	13	4	0
74	14	4	0
75	0	5	0
76	1	5	0
77	2	5	0
78	3	5	0
79	4	5	0
80	5	5	0
81	6	5	0
82	7	5	0
83	8	5	0
84	9	5	0
85	10	5	0
86	11	5	0
87	12	5	0
88	13	5	0
89	14	5	0
90	0	6	0
91	1	6	0
92	2	6	0
93	3	6	0
94	4	6	0
95	5	6	0
96	6	6	0
97	7	6	0
98	8	6	0
99	9	6	0
100	10	6	0
101	11	6	0
102	12	6	0
103	13	6	0
104	14	6	0
105	0	7	0
106	1	7	0
107	2	7	0
108	3	7	0
109	4	7	0
110	5	7	0
111	6	7	0
112	7	7	0
113	8	7	0
114	9	7	0
115	10	7	0
116	11	7	0
117	12	7	0
118	13	7	0
119	14	7	0
120	0	8	0
121	1	8	0
122	2	8	0
123	3	8	0
124	4	8	0
125	5	8	0
126	6	8	0
127	7	8	0
128	8	8	0
129	9	8	0
130	10	8	0
131	11	8	0
132	12	8	0
133	13	8	0
134	14	8	0
135	0	9	0
136	1	9	0
137	2	9	0
138	3	9	0
139	4	9	0
140	5	9	0
141	6	9	0
142	7	9	0
143	8	9	0
144	9	9	0
145	10	9	0
146	11	9	0
147	12	9	0
148	13	9	0
149	14	9	0
150	0	10	0
151	1	10	0
152	2	10	0
153	3	10	0
154	4	10	0
155	5	10	0
156	6	10	0
157	7	10	0
158	8	10	0
159	9	10	0
160	10	10	0
161	11	10	0
162	12	10	0
163	13	10	0
164	14	10	0
165	0	11	0
166	1	11	0
167	2	11	0
168	3	11	0
169	4	11	0
170	5	11	0
171	6	11	0
172	7	11	0
173	8	11	0
174	9	11	0
175	10	11	0
176	11	11	0
177	12	11	0
178	13	11	0
179	14	11	0
180	0	12	0
181	1	12	0
182	2	12	0
183	3	12	0
184	4	12	0
185	5	12	0
186	6	12	0
187	7	12	0
188	8	12	0
189	9	12	0
190	10	12	0
191	11	12	0
192	12	12	0
193	13	12	0
194	14	12	0
195	0	13	0
196	1	13	0
197	2	13	0
198	3	13	0
199	4	13	0
200	5	13	0
201	6	13	0
202	7	13	0
203	8	13	0
204	9	13	0
205	10	13	0
206	11	13	0
207	12	13	0
208	13	13	0
209	14	13	0
210	0	14	0
211	1	14	0
212	2	14	0
213	3	14	0
214	4	14	0
215	5	14	0
216	6	14	0
217	7	14	0
218	8	14	0
219	9	14	0
220	10	14	0
221	11	14	0
222	12	14	0
223	13	14	0
224	14	14	0
225	0	0	1
226	1	0	1
227	2	0	1
228	3	0	1
229	4	0	1
230	5	0	1
231	6	0	1
232	7	0	1
233	8	0	1
234	9	0	1
235	10	0	1
236	11	0	1
237	12	0	1
238	13	0	1
239	14	0	1
240	0	1	1
241	1	1	1
242	2	1	1
243	3	1	1
244	4	1	1
245	5	1	1
246	6	1	1
247	7	1	1
248	8	1	1
249	9	1	1
250	10	1	1
251	11	1	1
252	12	1	1
253	13	1	1
254	14	1	1
255	0	2	1
256	1	2	1
257	2	2	1
258	3	2	1
259	4	2	1
260	5	2	1
261	6	2	1
262	7	2	1
263	8	2	1
264	9	2	1
265	10	2	1
266	11	2	1
267	12	2	1
268	13	2	1
269	14	2	1
270	0	3	1
271	1	3	1
272	2	3	1
273	3	3	1
274	4	3	1
275	5	3	1
276	6	3	1
277	7	3	1
278	8	3	1
279	9	3	1
280	10	3	1
281	11	3	1
282	12	3	1
283	13	3	1
284	14	3	1
285	0	4	1
286	1	4	1
287	2	4	1
288	3	4	1
289	4	4	1
290	5	4	1
291	6	4	1
292	7	4	1
293	8	4	1
294	9	4	1
295	10	4	1
296	11	4	1
297	12	4	1
298	13	4	1
299	14	4	1
300	0	5	1
301	1	5	1
302	2	5	1
303	3	5	1
304	4	5	1
305	5	5	1
306	6	5	1
307	7	5	1
308	8	5	1
309	9	5	1
310	10	5	1
311	11	5	1
312	12	5	1
313	13	5	1
314	14	5	1
315	0	6	1
316	1	6	1
317	2	6	1
318	3	6	1
319	4	6	1
320	5	6	1
321	6	6	1
322	7	6	1
323	8	6	1
324	9	6	1
325	10	6	1
326	11	6	1
327	12	6	1
328	13	6	1
329	14	6	1
330	0	7	1
331	1	7	1
332	2	7	1
333	3	7	1
334	4	7	1
335	5	7	1
336	6	7	1
337	7	7	1
338	8	7	1
339	9	7	1
340	10	7	1
341	11	7	1
342	12	7	1
343	13	7	1
344	14	7	1
345	0	8	1
346	1	8	1
347	2	8	1
348	3	8	1
349	4	8	1
350	5	8	1
351	6	8	1
352	7	8	1
353	8	8	1
354	9	8	1
355	10	8	1
356	11	8	1
357	12	8	1
358	13	8	1
359	14	8	1
360	0	9	1
361	1	9	1
362	2	9	1
363	3	9	1
364	4	9	1
365	5	9	1
366	6	9	1
367	7	9	1
368	8	9	1
369	9	9	1
370	10	9	1
371	11	9	1
372	12	9	1
373	13	9	1
374	14	9	1
375	0	10	1
376	1	10	1
377	2	10	1
378	3	10	1
379	4	10	1
380	5	10	1
381	6	10	1
382	7	10	1
383	8	10	1
384	9	10	1
385	10	10	1
386	11	10	1
387	12	10	1
388	13	10	1
389	14	10	1
390	0	11	1
391	1	11	1
392	2	11	1
393	3	11	1
394	4	11	1
395	5	11	1
396	6	11	1
397	7	11	1
398	8	11	1
399	9	11	1
400	10	11	1
401	11	11	1
402	12	11	1
403	13	11	1
404	14	11	1
405	0	12	1
406	1	12	1
407	2	12	1
408	3	12	1
409	4	12	1
410	5	12	1
411	6	12	1
412	7	12	1
413	8	12	1
414	9	12	1
415	10	12	1
416	11	12	1
417	12	12	1
418	13	12	1
419	14	12	1
420	0	13	1
421	1	13	1
422	2	13	1
423	3	13	1
424	4	13	1
425	5	13	1
426	6	13	1
427	7	13	1
428	8	13	1
429	9	13	1
430	10	13	1
431	11	13	1
432	12	13	1
433	13	13	1
434	14	13	1
435	0	14	1
436	1	14	1
437	2	14	1
438	3	14	1
439	4	14	1
440	5	14	1
441	6	14	1
442	7	14	1
443	8	14	1
444	9	14	1
445	10	14	1
446	11	14	1
447	12	14	1
448	13	14	1
449	14	14	1
450	0	0	2
451	1	0	2
452	2	0	2
453	3	0	2
454	4	0	2
455	5	0	2
456	6	0	2
457	7	0	2
458	8	0	2
459	9	0	2
460	10	0	2
461	11	0	2
462	12	0	2
463	13	0	2
464	14	0	2
465	0	1	2
466	1	1	2
467	2	1	2
468	3	1	2
469	4	1	2
470	5	1	2
471	6	1	2
472	7	1	2
473	8	1	2
474	9	1	2
475	10	1	2
476	11	1	2
477	12	1	2
478	13	1	2
479	14	1	2
480	0	2	2
481	1	2	2
482	2	2	2
483	3	2	2
484	4	2	2
485	5	2	2
486	6	2	2
487	7	2	2
488	8	2	2
489	9	2	2
490	10	2	2
491	11	2	2
492	12	2	2
493	13	2	2
494	14	2	2
495	0	3	2
496	1	3	2
497	2	3	2
498	3	3	2
499	4	3	2
500	5	3	2
501	6	3	2
502	7	3	2
503	8	3	2
504	9	3	2
505	10	3	2
506	11	3	2
507	12	3	2
508	13	3	2
509	14	3	2
510	0	4	2
511	1	4	2
512	2	4	2
513	3	4	2
514	4	4	2
515	5	4	2
516	6	4	2
517	7	4	2
518	8	4	2
519	9	4	2
520	10	4	2
521	11	4	2
522	12	4	2
523	13	4	2
524	14	4	2
525	0	5	2
526	1	5	2
527	2	5	2
528	3	5	2
529	4	5	2
530	5	5	2
531	6	5	2
532	7	5	2
533	8	5	2
534	9	5	2
535	10	5	2
536	11	5	2
537	12	5	2
538	13	5	2
539	14	5	2
540	0	6	2
541	1	6	2
542	2	6	2
543	3	6	2
544	4	6	2
545	5	6	2
546	6	6	2
547	7	6	2
548	8	6	2
549	9	6	2
550	10	6	2
551	11	6	2
552	12	6	2
553	13	6	2
554	14	6	2
555	0	7	2
556	1	7	2
557	2	7	2
558	3	7	2
559	4	7	2
560	5	7	2
561	6	7	2
562	7	7	2
563	8	7	2
564	9	7	2
565	10	7	2
566	11	7	2
567	12	7	2
568	13	7	2
569	14	7	2
570	0	8	2
571	1	8	2
572	2	8	2
573	3	8	2
574	4	8	2
575	5	8	2
576	6	8	2
577	7	8	2
578	8	8	2
579	9	8	2
580	10	8	2
581	11	8	2
582	12	8	2
583	13	8	2
584	14	8	2
585	0	9	2
586	1	9	2
587	2	9	2
588	3	9	2
589	4	9	2
590	5	9	2
591	6	9	2
592	7	9	2
593	8	9	2
594	9	9	2
595	10	9	2
596	11	9	2
597	12	9	2
598	13	9	2
599	14	9	2
600	0	10	2
601	1	10	2
602	2	10	2
603	3	10	2
604	4	10	2
605	5	10	2
606	6	10	2
607	7	10	2
608	8	10	2
609	9	10	2
610	10	10	2
611	11	10	2
612	12	10	2
613	13	10	2
614	14	10	2
615	0	11	2
616	1	11	2
617	2	11	2
618	3	11	2
619	4	11	2
620	5	11	2
621	6	11	2
622	7	11	2
623	8	11	2
624	9	11	2
625	10	11	2
626	11	11	2
627	12	11	2
628	13	11	2
629	14	11	2
630	0	12	2
631	1	12	2
632	2	12	2
633	3	12	2
634	4	12	2
635	5	12	2
636	6	12	2
637	7	12	2
638	8	12	2
639	9	12	2
640	10	12	2
641	11	12	2
642	12	12	2
643	13	12	2
644	14	12	2
645	0	13	2
646	1	13	2
647	2	13	2
648	3	13	2
649	4	13	2
650	5	13	2
651	6	13	2
652	7	13	2
653	8	13	2
654	9	13	2
655	10	13	2
656	11	13	2
657	12	13	2
658	13	13	2
659	14	13	2
660	0	14	2
661	1	14	2
662	2	14	2
663	3	14	2
664	4	14	2
665	5	14	2
666	6	14	2
667	7	14	2
668	8	14	2
669	9	14	2
670	10	14	2
671	11	14	2
672	12	14	2
673	13	14	2
674	14	14	2
675	0	0	3
676	1	0	3
